iso3,year,country_id,region_id,g_whoregion,success,cohort,prop_success,e_inc_100k,e_mort_100k,c_cdr,year_z,e_inc_100k_z,e_mort_100k_z,c_cdr_z,e_tbhiv_prct,used_2021_defs_flg
MAR,2021,100,3,EMR,25636,29327,0.8741432809356565,89,6.7,89,0.9829437121428992,-0.24083011162122722,-0.4173412810135226,1.393873420498784,1.2,1
MAR,2022,100,3,EMR,26613,30503,0.8724715601744091,92,6.9,89,1.2809315323985255,-0.22338557895394104,-0.4126839511168639,1.393873420498784,1.2,1
MAR,2023,100,3,EMR,28074,32429,0.8657066206173487,97,7.3,89,1.5789193526541516,-0.19431135784179743,-0.4033692913235467,1.393873420498784,1.2,1
MOZ,2014,113,1,AFR,49558,55703,0.8896827818968458,361,99,62,-1.1029710296464843,1.3408075168793858,1.732016466294426,-0.3748189657242311,52,NA
MOZ,2015,113,1,AFR,51098,58344,0.8758055669820376,361,100,61,-0.8049832093908581,1.3408075168793858,1.755303115777719,-0.44032609113989835,51,NA
MOZ,2016,113,1,AFR,63622,70510,0.9023117288327897,361,73,73,-0.5069953891352319,1.3408075168793858,1.1265635797288067,0.3457594138481083,44,NA
MOZ,2017,113,1,AFR,74572,82674,0.9020006289764617,361,51,84,-0.20900756887960567,1.3408075168793858,0.6142572910963595,1.0663377934204477,40,NA
MOZ,2018,113,1,AFR,84169,90947,0.925473077726588,361,41,88,0.08898025137602054,1.3408075168793858,0.38139079626342903,1.3283662950831165,36,NA
MOZ,2019,113,1,AFR,86866,92117,0.9429964067435979,361,39,89,0.38696807163164676,1.3408075168793858,0.3348174972968429,1.393873420498784,34,NA
MOZ,2020,113,1,AFR,86417,91948,0.9398464349414887,361,40,87,0.684955891887273,1.3408075168793858,0.35810414678013597,1.2628591696674494,27,0
MOZ,2021,113,1,AFR,90897,96311,0.943786275710978,361,41,86,0.9829437121428992,1.3408075168793858,0.38139079626342903,1.1973520442517822,25,0
MOZ,2022,113,1,AFR,103817,109287,0.9499483012618152,361,28,93,1.2809315323985255,1.3408075168793858,0.07866435298061938,1.6559019221614528,25,0
MOZ,2023,113,1,AFR,94486,99878,0.9460141372474419,361,23,96,1.5789193526541516,1.3408075168793858,-0.037768894435845864,1.8524232984084543,23,0
MMR,2014,109,5,SEA,117986,135984,0.8676461936698435,411,76,66,-1.1029710296464843,1.631549728000822,1.196423528178686,-0.11279046406156223,11,NA
MMR,2015,109,5,SEA,119054,136201,0.8741051827813305,391,68,69,-0.8049832093908581,1.5152528435522477,1.0101303323123414,0.08373091218543942,8.9,NA
MMR,2016,109,5,SEA,119426,136221,0.8767077029239251,372,61,72,-0.5069953891352319,1.4047708033261017,0.84712378592929,0.2802522884324411,9.5,NA
MMR,2017,109,5,SEA,110500,126746,0.871822384927335,355,59,71,-0.20900756887960567,1.3059184515448135,0.800550486962704,0.21474516301677388,8.7,NA
MMR,2018,109,5,SEA,116494,133109,0.8751774861203976,338,46,78,0.08898025137602054,1.2070660997635252,0.49782404367989425,0.6732950409264444,8.5,NA
MMR,2019,109,5,SEA,114157,130068,0.8776716794292216,322,42,79,0.38696807163164676,1.1140285922046655,0.4046774457467221,0.7388021663421116,7.8,NA
MMR,2020,109,5,SEA,63617,72721,0.8748092022936979,316,47,62,0.684955891887273,1.0791395268700932,0.5211106931631874,-0.3748189657242311,8.5,0
MMR,2021,109,5,SEA,60939,69952,0.871154505946935,353,68,34,0.9829437121428992,1.294288763099956,1.0101303323123414,-2.209018477362913,7.1,0
MMR,2022,109,5,SEA,103059,116718,0.8829743484295481,434,82,51,1.2809315323985255,1.7652911451166828,1.336143425078444,-1.0953973452965706,6,0
MMR,2023,109,5,SEA,105803,125594,0.8424208162810325,482,76,50,1.5789193526541516,2.0444036677932615,1.196423528178686,-1.1609044707122378,6.6,1
NAM,2015,118,1,AFR,7955,9614,0.8274391512377782,639,153,63,-0.8049832093908581,2.9573342107145715,2.9894955383922506,-0.3093118403085639,40,NA
NAM,2016,118,1,AFR,7471,8857,0.8435136050581461,604,152,60,-0.5069953891352319,2.753814662929566,2.9662088889089575,-0.5058332165555656,38,NA
NAM,2017,118,1,AFR,7369,8559,0.86096506601238465,565,138,61,-0.20900756887960567,2.527035738254846,2.640195796142855,-0.44032609113989835,36,NA
NAM,2018,118,1,AFR,6654,7777,0.8555998456988556,524,133,58,0.08898025137602054,2.288627125135268,2.5237625487263897,-0.6368474673869,35,NA
NAM,2019,118,1,AFR,6483,7494,0.8650920736589272,486,114,61,0.38696807163164676,2.0676630446829765,2.0813162085438215,-0.44032609113989835,32,NA
NAM,2020,118,1,AFR,5567,6312,0.8819708491761724,450,107,53,0.684955891887273,1.8583286526755423,1.9183096621607703,-0.9643830944652361,33,1
NAM,2021,118,1,AFR,5611,6464,0.8680383663366337,441,105,54,0.9829437121428992,1.8059950546736838,1.8717363631941843,-0.8988759690495689,33,1
NAM,2022,118,1,AFR,7334,8374,0.8758060663959876,441,103,68,1.2809315323985255,1.8059950546736838,1.8251630642275982,0.018223786769772203,32,1
NAM,2023,118,1,AFR,7908,8994,0.8792528352234823,432,97,72,1.5789193526541516,1.7536614566718254,1.6854431673278398,0.2802522884324411,31,1
NPL,2012,125,5,SEA,31185,34350,0.9078602620087336,293,76,44,-1.6989466701577367,0.9453981097542326,1.196423528178686,-1.553947223206241,3.3,NA
NPL,2013,125,5,SEA,30883,33877,0.9116214540838917,284,74,43,-1.4009588499021106,0.8930645117523741,1.1498502292120998,-1.6194543486219084,3.1,NA
NPL,2014,125,5,SEA,31888,34764,0.9172707398458175,276,68,46,-1.1029710296464843,0.8465457579729443,1.0101303323123414,-1.4229329723749067,2.9,NA
NPL,2015,125,5,SEA,29843,32459,0.9194060199020303,268,67,45,-0.8049832093908581,0.8000270041935145,0.9868436828290483,-1.4884400977905738,2.6,NA
NPL,2016,125,5,SEA,27919,30601,0.9123558053658377,260,66,43,-0.5069953891352319,0.7535082504140846,0.9635570333457554,-1.6194543486219084,1.1,NA
NPL,2017,125,5,SEA,28472,31219,0.9120087126429418,253,64,44,-0.20900756887960567,0.7128043408570836,0.9169837343791692,-1.553947223206241,1.1,NA
NPL,2020,125,5,SEA,24571,26909,0.9131145713330112,228,59,41,0.684955891887273,0.5674332352963655,0.800550486962704,-1.7504685994532427,0.72,0
NPL,2021,125,5,SEA,25631,27980,0.9160471765546819,230,59,42,0.9829437121428992,0.5790629237412229,0.800550486962704,-1.6849614740375756,0.79,1
NPL,2022,125,5,SEA,34231,37003,0.9250871550955327,234,58,54,1.2809315323985255,0.6023223006309378,0.777263837479411,-0.8988759690495689,0.77,1
NPL,2023,125,5,SEA,33603,36396,0.923260797889878,231,54,54,1.5789193526541516,0.5848777679636517,0.6841172395462387,-0.8988759690495689,0.63,1
NLD,2012,123,4,EUR,770,924,0.8333333333333334,6.3,0.25,87,-1.6989466701577367,-0.7217177288160828,-0.5675401701807627,1.2628591696674494,3.6,NA
NLD,2013,123,4,EUR,722,816,0.8848039215686274,5.6,0.27,87,-1.4009588499021106,-0.7257881197717829,-0.5670744371910968,1.2628591696674494,3.2,NA
NLD,2014,123,4,EUR,674,796,0.8467336683417085,5.5,0.24,87,-1.1029710296464843,-0.7263696041940257,-0.5677730366755958,1.2628591696674494,3.1,NA
NLD,2015,123,4,EUR,723,837,0.8637992831541219,5.7,0.25,87,-0.8049832093908581,-0.72520663534954,-0.5675401701807627,1.2628591696674494,3,NA
NLD,2016,123,4,EUR,747,864,0.8645833333333334,5.9,0.21,87,-0.5069953891352319,-0.7240436665050541,-0.5684716361600944,1.2628591696674494,3.4,NA
NLD,2017,123,4,EUR,660,762,0.8661417322834646,5.2,0.18,87,-0.20900756887960567,-0.7281140574607543,-0.5691702356445932,1.2628591696674494,4.3,NA
NLD,2018,123,4,EUR,664,775,0.8567741935483871,5.2,0.2,87,0.08898025137602054,-0.7281140574607543,-0.5687045026549274,1.2628591696674494,3.9,NA
NLD,2019,123,4,EUR,630,730,0.863013698630137,4.9,0.14,87,0.38696807163164676,-0.7298585107274829,-0.5701017016239249,1.2628591696674494,3.4,NA
NLD,2020,123,4,EUR,499,601,0.8302828618968386,4,0.21,87,0.684955891887273,-0.7350918705276688,-0.5684716361600944,1.2628591696674494,3.1,1
NLD,2021,123,4,EUR,539,659,0.8179059180576631,4.4,0.14,87,0.9829437121428992,-0.7327659328386973,-0.5701017016239249,1.2628591696674494,2.9,1
NLD,2023,123,4,EUR,531,676,0.7855029585798816,4.5,0.14,87,1.5789193526541516,-0.7321844484164545,-0.5701017016239249,1.2628591696674494,4.1,1
NCL,2015,119,6,WPR,14,54,0.25925925925925924,32,5.8,62,-0.8049832093908581,-0.5722762322996645,-0.4382992655484863,-0.3748189657242311,NA,NA
NZL,2012,126,6,WPR,232,288,0.8055555555555556,8.1,0.25,82,-1.6989466701577367,-0.711251009215711,-0.5675401701807627,0.9353235425891133,1.7,NA
NZL,2013,126,6,WPR,226,269,0.8401486988847584,7.4,0.27,83,-1.4009588499021106,-0.7153214001714111,-0.5670744371910968,1.0008306680047805,0,NA
NZL,2014,126,6,WPR,242,296,0.8175675675675675,7.9,0.3,84,-1.1029710296464843,-0.7124139780601968,-0.566375837706598,1.0663377934204477,0.91,NA
NZL,2015,126,6,WPR,231,288,0.8020833333333334,7.5,0.46,84,-0.8049832093908581,-0.7147399157491683,-0.5626499737892712,1.0663377934204477,0.42,NA
NZL,2016,126,6,WPR,247,295,0.8372881355932204,7.4,0.27,85,-0.5069953891352319,-0.7153214001714111,-0.5670744371910968,1.131844918836115,0.88,NA
NZL,2017,126,6,WPR,248,302,0.8211920529801324,7.3,0.24,86,-0.20900756887960567,-0.715902884593654,-0.5677730366755958,1.1973520442517822,0.39,NA
NZL,2018,126,6,WPR,253,301,0.840531561461794,7.2,0.23,85,0.08898025137602054,-0.7164843690158968,-0.5680059031704285,1.131844918836115,0.39,NA
NZL,2019,126,6,WPR,259,311,0.8327974276527331,7.4,0.27,85,0.38696807163164676,-0.7153214001714111,-0.5670744371910968,1.131844918836115,0.7,NA
NZL,2020,126,6,WPR,279,313,0.8913738019169329,7.3,0.27,85,0.684955891887273,-0.715902884593654,-0.5670744371910968,1.131844918836115,0.68,1
NZL,2021,126,6,WPR,262,302,0.8675496688741722,7,0.28,85,0.9829437121428992,-0.7176473378603826,-0.566841570696264,1.131844918836115,1,1
NZL,2022,126,6,WPR,230,265,0.8679245283018868,6.1,0.27,85,1.2809315323985255,-0.7228806976605685,-0.5670744371910968,1.131844918836115,0.76,1
NZL,2023,126,6,WPR,233,305,0.7639344262295082,6.7,0.27,85,1.5789193526541516,-0.7193917911271113,-0.5670744371910968,1.131844918836115,0.34,1
NIC,2014,122,2,AMR,1336,1577,0.8471781864299303,65,2.4,67,-1.1029710296464843,-0.3803863729595166,-0.5174738737916827,-0.04728333864589502,3.9,NA
NIC,2015,122,2,AMR,2152,2464,0.8733766233766234,59,2.9,68,-0.8049832093908581,-0.41527543829408897,-0.5058305490500362,0.018223786769772203,5,NA
NIC,2016,122,2,AMR,2020,2339,0.8636169303120992,54,2.7,69,-0.5069953891352319,-0.44434965940623256,-0.5104878789466948,0.08373091218543942,4.7,NA
NIC,2017,122,2,AMR,1944,2255,0.8620842572062084,51,2.6,71,-0.20900756887960567,-0.46179419207351874,-0.5128165438950241,0.21474516301677388,4.8,NA
NIC,2018,122,2,AMR,1832,2109,0.8686581318160266,46,2.3,71,0.08898025137602054,-0.4908684131856624,-0.5198025387400119,0.21474516301677388,5.4,NA
NIC,2019,122,2,AMR,1972,2248,0.8772241992882562,49,2.2,71,0.38696807163164676,-0.4734238805183762,-0.5221312036883413,0.21474516301677388,4.9,NA
NIC,2020,122,2,AMR,1627,1886,0.8626723223753977,47,2.3,60,0.684955891887273,-0.48505356896323365,-0.5198025387400119,-0.5058332165555656,5.7,1
NIC,2021,122,2,AMR,1603,1836,0.8730936819172114,46,2.1,60,0.9829437121428992,-0.4908684131856624,-0.5244598686366706,-0.5058332165555656,5.3,1
NIC,2022,122,2,AMR,1818,2102,0.8648905803996194,45,2.5,69,1.2809315323985255,-0.4966832574080911,-0.5151452088433534,0.08373091218543942,6.2,1
NER,2014,120,1,AFR,8526,10815,0.7883495145631068,104,24,54,-1.1029710296464843,-0.15360744828479636,-0.014482244952552814,-0.8988759690495689,6.9,NA
NER,2015,120,1,AFR,8249,10323,0.7990894119926378,98,22,53,-0.8049832093908581,-0.1884965136193687,-0.061055543919138915,-0.9643830944652361,5.4,NA
NER,2016,120,1,AFR,8034,9921,0.8097973994557001,93,22,52,-0.5069953891352319,-0.2175707347315123,-0.061055543919138915,-1.0298902198809032,5,NA
NER,2017,120,1,AFR,8549,10409,0.82130848304352,88,19,55,-0.20900756887960567,-0.24664495584365595,-0.13091549236901806,-0.8333688436339016,4.3,NA
NER,2018,120,1,AFR,8797,10625,0.8279529411764706,84,18,57,0.08898025137602054,-0.26990433273337083,-0.1542021418523111,-0.7023545928025672,4,NA
NER,2019,120,1,AFR,9490,11417,0.8312166068143996,82,16,61,0.38696807163164676,-0.2815340211782283,-0.2007754408188972,-0.44032609113989835,3.6,NA
NER,2020,120,1,AFR,9437,11195,0.8429656096471639,81,16,59,0.684955891887273,-0.287348865400657,-0.2007754408188972,-0.5713403419712327,3.7,1
NER,2021,120,1,AFR,10937,12791,0.8550543350793527,80,14,65,0.9829437121428992,-0.29316370962308574,-0.2473487397854833,-0.17829758947722946,3.2,1
NER,2022,120,1,AFR,12174,14214,0.856479527226678,81,13,69,1.2809315323985255,-0.287348865400657,-0.27063538926877634,0.08373091218543942,3,1
NER,2023,120,1,AFR,13568,15484,0.8762593645052957,83,12,71,1.5789193526541516,-0.27571917695579956,-0.2939220387520694,0.21474516301677388,2.6,1
NGA,2014,121,1,AFR,74824,86464,0.8653774981495189,219,87,21,-1.1029710296464843,0.5150996372945069,1.4525766724949094,-3.0606111077665874,19,NA
NGA,2015,121,1,AFR,73071,87211,0.8378644895712697,219,86,21,-0.8049832093908581,0.5150996372945069,1.4292900230116163,-3.0606111077665874,17,NA
NGA,2016,121,1,AFR,83626,97240,0.8599958864664747,219,83,23,-0.5069953891352319,0.5150996372945069,1.3594300745617371,-2.9295968569352526,16,NA
NGA,2017,121,1,AFR,87643,101734,0.8614917333438182,219,81,23,-0.20900756887960567,0.5150996372945069,1.312856775595151,-2.9295968569352526,14,NA
NGA,2018,121,1,AFR,90075,103921,0.866764176634174,219,81,23,0.08898025137602054,0.5150996372945069,1.312856775595151,-2.9295968569352526,12,NA
NGA,2019,121,1,AFR,103029,117150,0.8794622279129322,219,77,26,0.38696807163164676,0.5150996372945069,1.219710177661979,-2.733075480688251,11,NA
NGA,2020,121,1,AFR,121778,135784,0.8968508808106993,219,73,29,0.684955891887273,0.5150996372945069,1.1265635797288067,-2.5365541044412496,7.6,0
NGA,2021,121,1,AFR,186022,204725,0.908643301990475,219,60,43,0.9829437121428992,0.5150996372945069,0.823837136445997,-1.6194543486219084,5.9,1
NGA,2022,121,1,AFR,261859,282184,0.9279725285629234,219,46,58,1.2809315323985255,0.5150996372945069,0.49782404367989425,-0.6368474673869,5.7,0
NGA,2023,121,1,AFR,345248,367250,0.9400898570456092,219,31,74,1.5789193526541516,0.5150996372945069,0.14852430143049852,0.41126653926377554,4.9,1
MKD,2012,106,4,EUR,298,346,0.861271676300578,26,1.2,65,-1.6989466701577367,-0.6071652976342369,-0.5454178531716344,-0.17829758947722946,0.32,NA
MKD,2013,106,4,EUR,287,317,0.9053627760252366,23,1,67,-1.4009588499021106,-0.6246098303015231,-0.550075183068293,-0.04728333864589502,0,NA
MKD,2014,106,4,EUR,244,281,0.8683274021352313,20,1.2,69,-1.1029710296464843,-0.6420543629688092,-0.5454178531716344,0.08373091218543942,0.58,NA
MKD,2015,106,4,EUR,243,282,0.8617021276595744,20,0.93,71,-0.8049832093908581,-0.6420543629688092,-0.5517052485321234,0.21474516301677388,0,NA
MKD,2016,106,4,EUR,232,263,0.8821292775665399,18,1.4,73,-0.5069953891352319,-0.6536840514136667,-0.5407605232749758,0.3457594138481083,0,NA
MKD,2017,106,4,EUR,193,219,0.8812785388127854,15,0.56,74,-0.20900756887960567,-0.6711285840809529,-0.5603213088409419,0.41126653926377554,0,NA
MKD,2018,106,4,EUR,187,214,0.8738317757009346,15,1.2,74,0.08898025137602054,-0.6711285840809529,-0.5454178531716344,0.41126653926377554,0.45,NA
MKD,2019,106,4,EUR,177,199,0.8894472361809045,14,0.46,73,0.38696807163164676,-0.6769434283033815,-0.5626499737892712,0.3457594138481083,0.66,NA
MKD,2020,106,4,EUR,125,148,0.8445945945945946,10,1.1,74,0.684955891887273,-0.7002028051930964,-0.5477465181199636,0.41126653926377554,0.66,1
MKD,2021,106,4,EUR,115,146,0.7876712328767124,10,0.67,75,0.9829437121428992,-0.7002028051930964,-0.5577597773977796,0.47677366467944277,0.66,1
MKD,2022,106,4,EUR,92,137,0.6715328467153284,10,0.59,75,1.2809315323985255,-0.7002028051930964,-0.5596227093564431,0.47677366467944277,0.66,0
MKD,2023,106,4,EUR,119,151,0.7880794701986755,11,0.68,75,1.5789193526541516,-0.6943879609706677,-0.5575269109029467,0.47677366467944277,0.66,0
MNP,2019,112,6,WPR,44,51,0.8627450980392157,164,28,64,0.38696807163164676,0.1952832050609271,0.07866435298061938,-0.24380471489289668,0,NA
NOR,2012,124,4,EUR,267,336,0.7946428571428571,8,0.48,85,-1.6989466701577367,-0.7118324936379539,-0.5621842407996053,1.131844918836115,2.5,NA
NOR,2013,124,4,EUR,316,357,0.8851540616246498,8.3,0.44,86,-1.4009588499021106,-0.7100880403712253,-0.5631157067789371,1.1973520442517822,2.3,NA
NOR,2014,124,4,EUR,247,293,0.8430034129692833,6.9,0.28,86,-1.1029710296464843,-0.7182288222826254,-0.566841570696264,1.1973520442517822,2.2,NA
NOR,2015,124,4,EUR,243,276,0.8804347826086957,6.4,0.25,86,-0.8049832093908581,-0.7211362443938398,-0.5675401701807627,1.1973520442517822,2.1,NA
NOR,2016,124,4,EUR,230,262,0.8778625954198473,6.1,0.39,87,-0.5069953891352319,-0.7228806976605685,-0.5642800392531017,1.2628591696674494,3.9,NA
NOR,2017,124,4,EUR,207,228,0.9078947368421053,5.2,0.28,87,-0.20900756887960567,-0.7281140574607543,-0.566841570696264,1.2628591696674494,2.2,NA
NOR,2018,124,4,EUR,153,182,0.8406593406593407,4.1,0.19,87,0.08898025137602054,-0.734510386105426,-0.5689373691497603,1.2628591696674494,3.8,NA
NOR,2019,124,4,EUR,126,149,0.8456375838926175,3.3,0.31,87,0.38696807163164676,-0.7391622614833689,-0.5661429712117652,1.2628591696674494,4.7,NA
NOR,2020,124,4,EUR,125,141,0.8865248226950354,3.1,0.16,87,0.684955891887273,-0.7403252303278547,-0.5696359686342591,1.2628591696674494,4.7,1
NOR,2021,124,4,EUR,112,129,0.8682170542635659,3,0.22,88,0.9829437121428992,-0.7409067147500975,-0.5682387696652615,1.3283662950831165,4.7,1
NOR,2022,124,4,EUR,117,142,0.823943661971831,3.2,0.11,88,1.2809315323985255,-0.7397437459056118,-0.5708003011084237,1.3283662950831165,3.3,1
NOR,2023,124,4,EUR,101,121,0.8347107438016529,2.8,0.08,88,1.5789193526541516,-0.7420696835945833,-0.5714989005929226,1.3283662950831165,2.4,1
OMN,2012,127,3,EMR,369,382,0.9659685863874345,16,0.69,66,-1.6989466701577367,-0.6653137398585242,-0.5572940444081138,-0.11279046406156223,3.7,NA
OMN,2013,127,3,EMR,318,330,0.9636363636363636,13,0.52,66,-1.4009588499021106,-0.6827582725258102,-0.5612527748202736,-0.11279046406156223,1.5,NA
OMN,2014,127,3,EMR,344,358,0.9608938547486033,13,0.47,67,-1.1029710296464843,-0.6827582725258102,-0.5624171072944383,-0.04728333864589502,0.84,NA
OMN,2015,127,3,EMR,287,327,0.8776758409785933,12,0.46,67,-0.8049832093908581,-0.688573116748239,-0.5626499737892712,-0.04728333864589502,1.2,NA
OMN,2016,127,3,EMR,174,342,0.5087719298245614,12,0.53,68,-0.5069953891352319,-0.688573116748239,-0.5610199083254407,0.018223786769772203,3.5,NA
OMN,2017,127,3,EMR,138,268,0.5149253731343284,8.7,0.42,69,-0.20900756887960567,-0.7077621026822538,-0.5635814397686029,0.08373091218543942,1.1,NA
OMN,2018,127,3,EMR,127,245,0.5183673469387755,7.7,0.43,69,0.08898025137602054,-0.7135769469046825,-0.56334857327377,0.08373091218543942,2.5,NA
OMN,2019,127,3,EMR,174,364,0.47802197802197804,11,0.46,70,0.38696807163164676,-0.6943879609706677,-0.5626499737892712,0.14923803760110665,2.8,NA
OMN,2020,127,3,EMR,175,312,0.5608974358974359,9.9,0.44,70,0.684955891887273,-0.7007842896153393,-0.5631157067789371,0.14923803760110665,2.7,1
OMN,2021,127,3,EMR,140,231,0.6060606060606061,7.4,0.4,69,0.9829437121428992,-0.7153214001714111,-0.5640471727582688,0.08373091218543942,1.8,1
OMN,2022,127,3,EMR,159,362,0.43922651933701656,11,0.42,69,1.2809315323985255,-0.6943879609706677,-0.5635814397686029,0.08373091218543942,1.9,1
OMN,2023,127,3,EMR,188,487,0.3860369609856263,14,0.42,69,1.5789193526541516,-0.6769434283033815,-0.5635814397686029,0.08373091218543942,1.4,1
PAK,2013,128,3,EMR,268733,289376,0.9286637454384606,275,26,50,-1.4009588499021106,0.8407309137505156,0.03209105401403328,-1.1609044707122378,1.6,NA
PAK,2014,128,3,EMR,287045,308327,0.930975879504552,270,25,53,-1.1029710296464843,0.8116566926383719,0.008804404530740235,-0.9643830944652361,1.6,NA
PAK,2015,128,3,EMR,301727,323267,0.9333677733885611,270,23,55,-0.8049832093908581,0.8116566926383719,-0.037768894435845864,-0.8333688436339016,0.5,NA
PAK,2016,128,3,EMR,334037,356390,0.9372793849434609,268,22,60,-0.5069953891352319,0.8000270041935145,-0.061055543919138915,-0.5058332165555656,0.54,NA
PAK,2017,128,3,EMR,332076,358730,0.925698993672121,267,22,60,-0.20900756887960567,0.7942121599710857,-0.061055543919138915,-0.5058332165555656,0.46,NA
PAK,2018,128,3,EMR,332281,357893,0.9284367115311001,265,21,60,0.08898025137602054,0.7825824715262283,-0.08434219340243196,-0.5058332165555656,0.68,NA
PAK,2019,128,3,EMR,303206,326455,0.9287834464168109,263,20,54,0.38696807163164676,0.7709527830813708,-0.10762884288572501,-0.8988759690495689,0.9,NA
PAK,2020,128,3,EMR,255447,272990,0.9357375728048647,260,22,45,0.684955891887273,0.7535082504140846,-0.061055543919138915,-1.4884400977905738,0.72,1
PAK,2021,128,3,EMR,317293,339256,0.9352612776192609,270,23,53,0.9829437121428992,0.8116566926383719,-0.037768894435845864,-0.9643830944652361,0.54,1
PAK,2022,128,3,EMR,403550,424601,0.9504216900101508,275,20,63,1.2809315323985255,0.8407309137505156,-0.10762884288572501,-0.3093118403085639,0.36,1
